Home_Page,Movie_Name,Genres,Overview,Cast,Original_Language,Storyline,Production_Company,Release_Date,Tagline,Vote_Average,Vote_Count,Budget_USD,Revenue_$,Run_Time_Minutes,Release_Country
https://www.imdb.com/title/tt3083016/,Beverly Hills Cop: Axel F,"['Action', 'Comedy', 'Crime', 'Thriller']",Axel Foley returns to Beverly Hills after his daughter's life is threatened for a family reunion that includes old pals John Taggart and Billy Rosewood to uncover a conspiracy.,"['Eddie Murphy', 'Joseph Gordon-Levitt', 'Taylour Paige', 'Judge Reinhold', 'John Ashton', 'Paul Reiser', 'Bronson Pinchot', 'Kevin Bacon', 'Jameison Walker II', 'Tony Jones', 'Ed Cali', 'Brandon Edward Butler', 'Kyle S. More', 'Kenneth Nance Jr.', 'Chuck McCollum', 'D.A. Obahor', 'Jon Lee Richardson', 'Bee-Be Smith']","['English', 'Spanish']","Detective Axel Foley is up to his usual tricks in Detroit when Billy Rosewood, an LA private detective and long-time friend, contacts him for help. Foley's daughter, Jane Saunders, is a lawyer involved in a high-profile case and has been threatened. Foley sets off for Los Angeles, renewing many acquaintances and finding himself in the middle of a sinister conspiracy. —grantss","['Don Simpson/Jerry Bruckheimer Films', 'Eddie Murphy Productions', 'Netflix']",2024-07-03,Not_Found,6.4,79K,$150.0M,$0,118,United States
https://www.imdb.com/title/tt33484648/,Homestead: The Series,['Action'],Follows a family as they try to survive after a world-ending tragedy.,"['Bailey Chase', 'Sam Page', 'Kevin Lawson', 'Jesse Hutch', 'Olivia Sanabia', 'Kearran Giovanni', 'Tyler Lofton', 'Colby Strong', 'Emmanuel McCord', 'Georgie White', 'Jayson Orvis', 'Keith Campbell', 'Nick Denbeigh', 'Ambyr Reyes', 'Dawn Olivieri', 'Jill Wagner', 'Charles Esten', 'Ariel Llinas']",['Not_Found'],Follows a family as they try to survive after a world-ending tragedy.,"['Skies Fall Media Group', '10ton', '2521 Entertainment']",2024-12-20,Not_Found,5.8,223,$0,$0,Unknown,United States
https://www.imdb.com/title/tt30321133/,Will & Harper,['Documentary'],"In this intimate portrayal of friendship, transition and America, Will Ferrell and his close friend of thirty years decide to go on a cross-country road trip to explore a new chapter in their relationship.","['Will Ferrell', 'Harper Steele', 'Tina Fey', 'Will Forte', 'Dana Garber', 'Eric Holcomb', 'Colin Jost', 'Tim Meadows', 'Seth Meyers', 'Lorne Michaels', 'Tracy Morgan', 'Paula Pell', 'Molly Shannon', 'Kristen Wiig', 'Darrell Hammond', 'Adrian Martinez', 'Rachel McAdams', 'Ryan Reynolds']",['English'],"In this intimate portrayal of friendship, transition and America, Will Ferrell and his close friend of thirty years decide to go on a cross-country road trip to explore a new chapter in their relationship.","['Delirio Films', 'Gloria Sanchez Productions', 'Wayfarer Studios']",2024-09-27,Not_Found,7.4,11K,$0,$0,114,United States
https://www.imdb.com/title/tt20782190/,English Teacher,['Comedy'],"It follows Evan, a gay high school English teacher, and his coworkers as they try to balance the demands of the students and their parents.","['Brian Jordan Alvarez', 'Stephanie Koenig', 'Enrico Colantoni', 'Sean Patton', 'Carmen Christopher', 'Jordan Firstman', 'Savanna Gann', 'Langston Kerman', 'Aliyahs Interlude', 'Ben Bondurant', 'Mason Douglas', 'Scarlette Amber Hernandez', 'Matthew Smitley', 'Treylan Newton', 'Pablo Maldonado-Hernandez', 'Chris Riggi', 'Dave Z. Martin', 'Andrene Ward-Hammond']",['English'],"It follows Evan, a gay high school English teacher, and his coworkers as they try to balance the demands of the students and their parents.",['FX Network'],2024-09-02,Not_Found,7.4,8.1K,$0,$0,Unknown,United States
https://www.imdb.com/title/tt4058618/,The Thicket,"['Crime', 'Drama', 'Western']","When a bounty hunter and a band of unlikely heroes pursue a brutal killer, they find themselves in a deadly no-man's-land known as The Thicket.","['Peter Dinklage', 'Juliette Lewis', 'Levon Hawke', 'Esme Creed-Miles', 'Gbenga Akinnagbe', 'Ned Dennehy', 'James Hetfield', 'Macon Blair', 'Arliss Howard', 'Leslie Grace', 'David Midthunder', 'Andrew Schulz', 'Ryan Robbins', 'Teach Grant', 'Derek Gilroy', 'Roger LeBlanc', 'Guy Sprung', 'Dusty Bews']",['English'],"When fierce bounty hunter Reginald Jones (Peter Dinklage) is recruited by a desperate man to track down a ruthless killer known only as Cutthroat Bill (Juliette Lewis), he rallies a band of unlikely heroes including a grave-digging ex-slave and a street-smart woman-for-hire. Together they embark on a perilous quest to track down Cutthroat Bill that leads them into the deadly ""no-man's-land"" known as... The Thicket.","['Estuary Films', 'Hollywood Gang Productions', 'Milu Entertainment']",2024-09-06,Death comes fast in Texas,5.8,2.6K,$0,$0,108,United States
https://www.imdb.com/title/tt28821371/,MadS,"['Horror', 'Thriller']","A teenager who stops off to see his dealer to test a new drug before heading off for a night of partying. On the way home, he picks up an injured woman and the night takes a surreal turn.","['Lucille Guillaume', 'Laurie Pavy', 'Milton Riche', 'Lewkowski Yovel', 'Sasha Rudakova', 'Vincent Pasdermadjian', 'Jeremiah Bourgeois', 'Najim Zeghoudi', 'Valentine Goujon', 'Lyam Stiti', 'Guillaume Daar Aliabiev', 'Gabriel Picq', 'Sami Abed', 'Coriane Alcade', 'Aurélie Moreau', 'Jérémy Margallé', 'Benjamin Auer', 'Ahmed Bouaalaq']",['French'],"On a quiet August evening, moneyed teenager Romain stops by his dealer's house before heading out for a night of hard partying. Instead, he runs into a mysterious woman trying to make a getaway. And just like that, things went sideways. As the powerful substance in his system kicks in, Romain struggles to process what is happening, only to descend deeper into a chaotic haze. But what was in that pill? Is Romain having a bad trip, or are his vivid hallucinations signalling something more ominous? Either way, one thing is clear: this horrifying experience is just the beginning of a long, brutal night filled with blood and terror. —Nick Riganas","['Digital District', 'Goodfellas', 'Les Enfants Terribles']",2024-10-18,Not_Found,6.4,6.4K,$0,$49.8K,89,United States
https://www.imdb.com/title/tt23541316/,Joan,"['Crime', 'Drama']","A mother in despair is swept up into the exhilarating world of crime as she swings between trying to get her daughter back from social services and building a daring, thriving career as a jewel thief.","['Sophie Turner', 'Frank Dillane', 'Mia Millichamp-Long', 'Gershwyn Eustache Jnr', 'Laura Aikman', 'Kirsty J. Curtis', 'Dorothy Atkinson', 'Caroline Faber', 'Alex Blake', 'Jack Greenlees', 'Ella Dunlop', 'Nick Blood', 'David Hemsted', 'Andrew Tiernan', 'Mason-Elijah Majeika', 'Caroline Harker', 'Mark Field', 'Gaby French']",['English'],"A mother in despair is swept up into the exhilarating world of crime as she swings between trying to get her daughter back from social services and building a daring, thriving career as a jewel thief.","['All3Media', 'ITV - Independent Television', 'Optomen Television']",2024-10-02,Mother. Lover. Liar. Thief.,6.7,4K,$0,$0,Unknown,United States
https://www.imdb.com/title/tt27032708/,Survive,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",A couple celebrates their son's birthday in the middle of the ocean on their boat . A violent storm hits and it brings up hungry creatures from the depths and they fight for their survival.,"['Émilie Dequenne', 'Andreas Pietschmann', 'Lisa Delamar', 'Lucas Ebel', 'Arben Bajraktaraj', 'Olivier Ho Hio Hen', 'Stéphanie Guerin', 'Rida Ait Oufqir', 'Youssef El Hiaboui', 'Simon Rérolle', 'Ranger']","['French', 'English']",A couple celebrates their son's birthday in the middle of the ocean on their boat . A violent storm hits and it brings up hungry creatures from the depths and they fight for their survival.,"['M.E.S. Productions', 'Monkey Pack Films', 'Umedia']",2025-01-10,The world has gone sideways.,4.6,1.8K,$0,$789.7K,90,United States
https://www.imdb.com/title/tt14857528/,Time Cut,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",High school student accidentally travels back to 2003 and decides to stop the serial killer who murdered her sister.,"['Madison Bailey', 'Antonia Gentry', 'Michael Shanks', 'Griffin Gluck', 'Megan Best', 'Samuel Braun', 'Sydney Sabiston', ""Kataem O'Connor"", 'Rachael Crawford', 'David Lawrence Brown', 'Adam Hurtig', 'BJ Verot', 'Jordan Pettle', 'Graham Ashmore', 'Marina Stephenson Kerr', 'Mariam Bernstein', 'Robert Borges', 'Elena Howard-Scott']",['English'],"Lucy, a modern high school senior and amateur inventor, accidentally finds a time machine and travels back to 2003, the year her sister was murdered by an unknown serial killer. Now torn between solving the mystery that has undone her parents and her hometown, saving the sister that she never knew, and irreparably altering the future - and her own existence - Lucy must decide how to stop the slasher, save her family, and blend into 2003.",['Ace Entertainment'],2024-10-30,This murder is set on repeat.,5.0,18K,$0,$0,91,United States
https://www.imdb.com/title/tt22042346/,2073,"['Documentary', 'Thriller']","It will tackle challenges the world faces and is inspired by Chris Marker's iconic 1962 featurette La Jetée, about a time traveler who risks his life to change the course of history and save the future of humanity.","['Naomi Ackie', 'Samantha Morton', 'Hector Hewer']",['English'],"It will tackle challenges the world faces and is inspired by Chris Marker's iconic 1962 featurette La Jetée, about a time traveler who risks his life to change the course of history and save the future of humanity.","['Double Agent', 'Film4', 'HBO Theatrical Documentary']",2024-12-27,This is a warning.,5.1,1.4K,$0,$45.6K,85,United States
https://www.imdb.com/title/tt7215232/,Spellbound,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']","Ellian is a tenacious princess who must go on a daring quest to save her family and kingdom after a mysterious spell transforms her parents, the King and Queen of Lumbria, into monsters.","['Rachel Zegler', 'John Lithgow', 'Jenifer Lewis', 'Nathan Lane', 'Miguel Bernardeau', 'Giovanna Bush', 'Dennis Stowe', 'Dee Bradley Baker', 'Susan Fitzer', 'Nicole Kidman', 'Javier Bardem', 'Olga Merediz', 'Rich Moore', 'Tituss Burgess', 'John Ratzenberger', 'Vicky Jenson', 'Angela Grovey', 'Jessica Molaskey']",['English'],"Ellian is a tenacious princess who must go on a daring quest to save her family and kingdom after a mysterious spell transforms her parents, the King and Queen of Lumbria, into monsters.","['Ilion Animation Studios', 'Netflix Animation', 'Skydance Animation']",2024-11-22,Break the spell.,5.7,6K,$0,$0,109,United States
https://www.imdb.com/title/tt29461220/,Pani,"['Action', 'Crime']","When the peaceful married life of a couple is unexpectedly disrupted by two youngsters with criminal inclination, the trials and tribulations connect the mobster lives of Thrissur by becoming a part of vengeance.","['Joju George', 'Sagar Surya', 'Junaiz VP', 'Abhinaya', 'Bobby Kurian', 'Abhaya Hiranmayi', 'Sona Maria Abraham', 'Anoop Aryan', 'Bitto Davis', 'Rinosh George', 'Ramesh Girija', 'Jayashankar', 'Sarah Rose Joseph', 'Lanka Lakshmi', 'Ann Merlat', 'Babu Namboothiri', 'Alexander Prasanth', 'Seema']",['Malayalam'],"When the peaceful married life of a couple is unexpectedly disrupted by two youngsters with criminal inclination, the trials and tribulations connect the mobster lives of Thrissur by becoming a part of vengeance.","['ADS Studios', 'Appu Pathu Pappu Production House', 'Gokulam Movies']",2024-10-24,Not_Found,6.9,2.4K,$0,$913.6K,143,India
https://www.imdb.com/title/tt27599851/,Apocalypse Z: The Beginning of the End,"['Action', 'Horror', 'Sci-Fi', 'Thriller']","Manel is sheltering from a rabies-like disease which sweeps the planet, until he is forced to leave and meet unlikely but essential traveling companions.","['José María Yazpik', 'Iria del Río', 'Berta Vázquez', 'Francisco Ortiz', 'Benjamín Montes', 'Jesús Lloveras', 'Marta Poveda', 'Elena Seijo', 'Sergio Crespo', 'Beka Lemonjava', 'María Salgueiro', 'Oriol Ruiz', 'Ali Boulabiar', 'Ana García Molero', 'Albert Lesan', 'Amalia Gómez', 'Derrick Álvarez', 'Arántzazu Ruiz']","['Spanish', 'Ukrainian', 'Russian']","In Spain, the lawyer and manufacturer of a solar panels Manel and his beloved wife Julia visit his sister Belén and her family near Christmas. While returning home, they have a discussion and a subsequent car accident, where Julia dies. One year later, Manel is depressed and living alone with his cat Lúculo in Galicia. He does not pay attention to the outbreak of the TSJ virus in Europe, more lethal than Covid 19. The military husband of Belén, Mario, succeeds in being transferred with Belén and their little son Carlos, to the Canary Islands and they call Manel to join them. But the Spanish government closes the borders trying to contain the virus that turns people into violent zombies. Belén and Mario advise Manel to stay home and ignore the government shelters where the probability of infections is greater. But Manel has only a few supplies and soon he needs to loot supplies in the closed house, in the beginning of his fight to survive with Lúculo. —Claudio Carvalho, Rio de Janeiro, Brazil",['Nostromo Pictures'],2024-10-31,Not_Found,6.1,18K,$0,$0,117,United States
https://www.imdb.com/title/tt8888540/,Palm Royale,"['Comedy', 'Drama']","An ambitious woman schemes to secure her seat at America's most exclusive table: Palm Beach high society, circa 1969.","['Kristen Wiig', 'Ricky Martin', 'Josh Lucas', 'Leslie Bibb', 'Amber Chardae Robinson', 'Laura Dern', 'Allison Janney', 'Carol Burnett', 'Kaia Gerber', 'Julia Duffy', 'Claudia Ferri', 'Mindy Cohn', 'Dominic Burgess', 'Bellina Logan', 'Jordan Bridges', 'Jason Canela', 'Roberto Sanchez', 'Chrisanne Eastwood']",['English'],"""Palm Royale"" is an underdog tale about one woman's attempts to belong in a world she feels excluded from, but simultaneously believes that she deserves to be there. As an outsider trying to fit in, her story asks: How much of yourself are you willing to sacrifice to get what someone else has? —tegabrian","['Apple Studios', 'Boat Rocker Studios', 'Jaywalker Pictures']",2024-03-20,Not_Found,6.7,12K,$0,$0,Unknown,United States
https://www.imdb.com/title/tt30227076/,Black Box Diaries,['Documentary'],"Journalist Shiori Ito investigates her own sexual assault, seeking to prosecute the high-profile offender. Her quest becomes a landmark case, exposing Japan's outdated judicial and societal systems.",['Shiori Itô'],"['English', 'Japanese']","Journalist Shiori Ito investigates her own sexual assault, seeking to prosecute the high-profile offender. Her quest becomes a landmark case, exposing Japan's outdated judicial and societal systems.","['Cineric Creative', 'Hanashi Films', 'Spark Features']",2024-11-28,Not_Found,7.5,2.1K,$0,$32.8K,102,Netherlands
https://www.imdb.com/title/tt9362736/,"Die, My Love","['Comedy', 'Horror']","In a remote forgotten rural area, a mother struggles to maintain her sanity as she battles with psychosis.","['Jennifer Lawrence', 'Robert Pattinson', 'Nick Nolte', 'Sissy Spacek', 'LaKeith Stanfield', 'Sarah Lind', 'Phillip Forest Lewitski', 'Victor Zinck Jr.', 'Debs Howard', 'Luke Camilleri', 'Marcus Della Rosa', 'Tom Carey', 'Lori Bachynski', 'Saylor McPherson', 'Lydia Lau', 'Rory Edgar']",['English'],"In a forgotten patch of countryside, a woman is battling her demons: embracing exclusion yet wanting to belong, craving freedom whilst feeling trapped, yearning for family life but wanting to burn the entire house down. Given surprising leeway by her family for her increasingly erratic behavior, she nevertheless feels ever more stifled and repressed. Motherhood, womanhood, the banality of love, the terrors of desire, the brutality of another person carrying your heart forever.","['Black Label Media', 'Excellent Cadaver', 'Sikelia Productions']",2024-07-01,Not_Found,0.0,00,$0,$0,Unknown,United States
https://www.imdb.com/title/tt15352542/,The Day the Earth Blew Up: A Looney Tunes Movie,"['Animation', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",Porky Pig and Daffy Duck are Earth's only hope when facing the threat of alien invasion.,"['Eric Bauza', 'Candi Milo', 'Peter MacNicol', 'Carlos Alazraqui', 'Kimberly Brooks', 'Peter Browngardt', 'Rachel Butera', 'Ruth Clampett', 'Keith Ferguson', 'Andrew Kishino', 'Nick Simotas', 'Wayne Knight', 'Laraine Newman', 'Fred Tatasciore']",['English'],"Porky and Daffy, the classic animated odd couple, turn into unlikely heroes when their antics at the local bubble gum factory uncover a secret alien mind control plot. Against all odds, the two are determined to save their town (and the world!)...that is if they don't drive each other crazy in the process.","['Tonic DNA', 'Warner Bros. Animation']",2025-03-14,Crash-landing into theaters!,7.0,530,$15.0M,$932.2K,91,United States
